source_id,solution_id,teff1,teff2,logg1,logg2,azero,mh,distancepc,log_pos,log_lik
4421573384179219840,8013174454512009251,3808.7537,3800.9688,4.814744,4.8287354,0.100178815,-0.029186828,8798.119,-5452.5435,-5469.9624
4421573384179219840,8013174454512009251,3801.7576,3797.0396,4.815194,4.8226047,0.20249906,-0.03175179,8874.175,-5458.9272,-5476.2554
4421573384179219840,8013174454512009251,3845.2678,3792.648,4.8738985,4.836416,0.16881603,-0.0076703858,8503.083,-5457.5464,-5474.77
4421573384179219840,8013174454512009251,3827.19,3780.3752,4.8467493,4.8097153,0.11983566,0.018395407,9430.418,-5457.965,-5475.2876
4421573384179219840,8013174454512009251,3820.936,3800.731,4.8775525,4.7879663,0.14070155,-0.0035995557,9577.285,-5454.204,-5471.633
4421573384179219840,8013174454512009251,3826.5156,3784.8877,4.796941,4.8139935,0.14813212,0.0064770984,9945.367,-5456.1436,-5473.429
4421573384179219840,8013174454512009251,3809.4062,3793.1519,4.869209,4.8228188,0.13912442,0.009890071,7783.7583,-5455.6147,-5472.9717
4421573384179219840,8013174454512009251,3815.2117,3807.9844,4.8438087,4.836409,0.22144076,0.011113048,7228.797,-5458.8438,-5476.1133
4421573384179219840,8013174454512009251,3807.5789,3788.59,4.820962,4.801141,0.09920195,-0.0027852673,7961.8735,-5453.0747,-5470.4595
4421573384179219840,8013174454512009251,3840.2239,3796.033,4.82277,4.821372,0.18170474,-0.012220515,8342.077,-5457.7144,-5474.927
4421573384179219840,8013174454512009251,3842.3982,3798.2258,4.796702,4.8069496,0.1592838,-0.0027674502,7350.656,-5459.191,-5476.3965
4421573384179219840,8013174454512009251,3804.9292,3807.1335,4.81398,4.8410134,0.1588217,0.015721412,9217.228,-5454.197,-5471.609
4421573384179219840,8013174454512009251,3806.6091,3796.2893,4.78689,4.834697,0.14767236,0.004584907,9887.205,-5453.248,-5470.631
4421573384179219840,8013174454512009251,3813.1345,3796.3372,4.865702,4.7972784,0.125231,-0.017016685,7382.037,-5455.7085,-5473.0884
4421573384179219840,8013174454512009251,3816.8877,3782.883,4.8412814,4.845788,0.09960825,-0.021355031,8860.077,-5454.521,-5471.8354
4421573384179219840,8013174454512009251,3818.5266,3799.6794,4.834252,4.809955,0.15018862,-0.0047452017,7833.2954,-5454.277,-5471.611
4421573384179219840,8013174454512009251,3799.5981,3793.1353,4.829914,4.8341527,0.1370889,0.016365893,7318.862,-5456.5405,-5473.8896
4421573384179219840,8013174454512009251,3800.2908,3781.0083,4.8436522,4.799312,0.10612567,0.0054750647,7410.1304,-5455.282,-5472.645
4421573384179219840,8013174454512009251,3819.9797,3779.1511,4.8449297,4.85989,0.12892166,-6.544627E-4,6530.2666,-5459.4404,-5476.6333
4421573384179219840,8013174454512009251,3827.1438,3799.0996,4.834265,4.8063984,0.12180481,-0.0030843448,8612.839,-5453.983,-5471.352
4421573384179219840,8013174454512009251,3821.301,3797.788,4.812414,4.8481526,0.14722215,-0.014493406,8760.213,-5454.1797,-5471.498
4421573384179219840,8013174454512009251,3815.8884,3791.1782,4.8761754,4.808411,0.10274633,-0.014481284,7831.4077,-5454.9946,-5472.386
4421573384179219840,8013174454512009251,3817.066,3794.3745,4.807831,4.7945733,0.11806145,-0.004575102,9353.645,-5452.8276,-5470.2275
4421573384179219840,8013174454512009251,3809.084,3805.863,4.8360577,4.8110104,0.1360302,-9.5744256E-4,9548.94,-5451.4707,-5468.9175
4421573384179219840,8013174454512009251,3809.1384,3795.7078,4.82548,4.79676,0.12125506,-0.008446436,8104.8066,-5453.1416,-5470.537
4421573384179219840,8013174454512009251,3845.5361,3775.0186,4.814322,4.855807,0.18661034,-0.0043949364,9543.878,-5458.104,-5475.215
4421573384179219840,8013174454512009251,3844.1282,3800.2573,4.860192,4.838572,0.23195747,-0.0080490075,9354.842,-5456.2705,-5473.4624
4421573384179219840,8013174454512009251,3803.4402,3772.8823,4.866162,4.788897,0.15911177,-0.015431365,7949.0293,-5459.9365,-5477.2305
4421573384179219840,8013174454512009251,3843.225,3791.88,4.822771,4.809473,0.035339937,-0.040683776,9514.739,-5464.1333,-5481.4507
4421573384179219840,8013174454512009251,3802.294,3798.4949,4.7966847,4.7990794,0.14007643,-0.018639158,8873.888,-5453.2114,-5470.618
4421573384179219840,8013174454512009251,3850.6926,3815.1113,4.8457575,4.8521514,0.19597468,-0.0019765496,7379.2456,-5461.1816,-5478.3896
4421573384179219840,8013174454512009251,3837.3284,3801.3152,4.8746667,4.87121,0.21286005,-0.008520722,9034.934,-5456.303,-5473.541
4421573384179219840,8013174454512009251,3809.0737,3788.355,4.861099,4.8483562,0.12651545,-0.009296089,8499.876,-5453.922,-5471.2734
4421573384179219840,8013174454512009251,3803.0017,3778.5203,4.801256,4.8068504,0.11315119,-0.011063694,7502.265,-5455.5923,-5472.899
4421573384179219840,8013174454512009251,3824.17,3795.4807,4.8182907,4.7929544,0.102984935,-0.018258624,9760.791,-5454.4116,-5471.823
4421573384179219840,8013174454512009251,3828.2092,3780.757,4.823446,4.8042116,0.10530329,0.0029505938,9674.65,-5454.476,-5471.8096
4421573384179219840,8013174454512009251,3793.914,3807.0813,4.7951026,4.8708534,0.090899736,0.0044362964,9749.936,-5454.4033,-5471.889
4421573384179219840,8013174454512009251,3841.3352,3789.5552,4.833708,4.8253183,0.114320666,-0.014649553,8018.978,-5458.3667,-5475.621
4421573384179219840,8013174454512009251,3828.8838,3756.8376,4.8036947,4.8691854,0.100027405,0.011019502,8028.175,-5460.8506,-5478.557
4421573384179219840,8013174454512009251,3798.5845,3788.509,4.869795,4.799704,0.12436034,-0.002434288,9472.051,-5451.5107,-5468.9556
4421573384179219840,8013174454512009251,3796.1934,3802.1145,4.784613,4.8564916,0.12928212,-0.017770724,6737.5454,-5458.4326,-5475.7715
4421573384179219840,8013174454512009251,3801.9746,3793.4915,4.816188,4.815438,0.1230218,0.004063921,8036.456,-5452.706,-5470.0933
4421573384179219840,8013174454512009251,3818.969,3796.3142,4.7999096,4.8135567,0.14491415,-0.015585294,8868.691,-5454.115,-5471.449
4421573384179219840,8013174454512009251,3833.774,3795.608,4.8632483,4.849835,0.18789682,-0.01182257,8360.521,-5456.62,-5473.8564
4421573384179219840,8013174454512009251,3803.8433,3796.254,4.804531,4.804453,0.118579306,-0.028154552,9369.566,-5451.994,-5469.4175
4421573384179219840,8013174454512009251,3817.3215,3807.999,4.812551,4.8722486,0.15066266,0.0044122776,9490.602,-5454.114,-5471.502
4421573384179219840,8013174454512009251,3807.8003,3781.737,4.8305244,4.861779,0.10633627,5.1466655E-4,7877.3203,-5454.137,-5471.4346
4421573384179219840,8013174454512009251,3800.0237,3795.3306,4.8318667,4.818285,0.12279989,-0.0060829073,7729.479,-5452.6914,-5470.087
4421573384179219840,8013174454512009251,3802.1355,3794.4868,4.8346534,4.7964964,0.11026988,-0.002489247,8634.521,-5451.815,-5469.259
4421573384179219840,8013174454512009251,3817.4744,3785.96,4.8379273,4.8156605,0.107220106,0.0046386914,9258.123,-5453.343,-5470.7163
4421573384179219840,8013174454512009251,3820.9465,3803.077,4.833667,4.839464,0.14172812,0.012761055,9402.55,-5454.6377,-5472.02
4421573384179219840,8013174454512009251,3828.165,3790.9036,4.869396,4.7975974,0.13637932,0.0028909976,7918.9062,-5456.319,-5473.6333
4421573384179219840,8013174454512009251,3816.8228,3793.737,4.8284497,4.808487,0.11267581,-0.0049574906,9120.795,-5452.2896,-5469.686
4421573384179219840,8013174454512009251,3820.2124,3776.0342,4.839332,4.795899,0.104657665,-0.016487628,9978.81,-5455.178,-5472.5317
4421573384179219840,8013174454512009251,3812.919,3802.6135,4.795067,4.8768716,0.17572957,0.003866062,7648.078,-5455.8726,-5473.186
4421573384179219840,8013174454512009251,3801.7368,3790.554,4.833883,4.827806,0.124340445,-0.033981755,8212.262,-5455.0312,-5472.395
4421573384179219840,8013174454512009251,3806.908,3796.6123,4.7887015,4.847835,0.13909698,0.02113683,9850.83,-5455.716,-5473.087
4421573384179219840,8013174454512009251,3835.197,3802.9077,4.8784204,4.8012857,0.13160098,-0.004286431,7119.874,-5458.1826,-5475.5063
4421573384179219840,8013174454512009251,3833.7065,3773.3857,4.8785233,4.853905,0.13386574,-0.0093365535,8822.012,-5457.617,-5474.823
4421573384179219840,8013174454512009251,3836.0962,3779.8647,4.8520126,4.862992,0.17263494,-0.004813696,8019.295,-5457.938,-5475.092
4421573384179219840,8013174454512009251,3822.0374,3780.6492,4.8385353,4.8188205,0.13867739,-0.0030107405,7999.223,-5456.063,-5473.321
4421573384179219840,8013174454512009251,3834.176,3792.0566,4.836374,4.839589,0.12064789,0.026174054,9680.102,-5458.6616,-5475.9854
4421573384179219840,8013174454512009251,3832.0044,3776.907,4.8189464,4.8739166,0.16113445,-0.008443199,9778.533,-5455.7793,-5472.963
4421573384179219840,8013174454512009251,3817.86,3772.3315,4.802645,4.8318872,0.11445125,0.0019487273,8390.407,-5454.8433,-5472.7363
4421573384179219840,8013174454512009251,3809.9124,3804.783,4.8190594,4.866206,0.18470263,-0.0205266,7840.842,-5456.1147,-5473.4224
4421573384179219840,8013174454512009251,3814.7825,3797.171,4.8076406,4.8170614,0.13490838,0.00943285,8230.352,-5454.413,-5471.765
4421573384179219840,8013174454512009251,3823.1223,3800.6392,4.860171,4.796783,0.16888747,0.0013889289,9564.465,-5453.2397,-5470.594
4421573384179219840,8013174454512009251,3819.6777,3777.1973,4.8314,4.871846,0.12069006,-0.031095639,7728.053,-5458.947,-5476.113
4421573384179219840,8013174454512009251,3820.1497,3798.2551,4.8004613,4.8195877,0.101250626,-6.1895046E-4,8641.218,-5453.9204,-5471.307
4421573384179219840,8013174454512009251,3808.8855,3795.6746,4.7992473,4.8228602,0.119143926,-0.0019105086,6651.4526,-5456.176,-5473.497
4421573384179219840,8013174454512009251,3818.5623,3804.357,4.805926,4.8164725,0.10095398,-0.018119134,8400.524,-5454.2837,-5471.6816
4421573384179219840,8013174454512009251,3816.6047,3800.9292,4.794675,4.8439817,0.15456122,-0.008026285,8385.002,-5454.318,-5471.647
4421573384179219840,8013174454512009251,3833.675,3763.9204,4.819307,4.8623514,0.11454519,-0.0062659085,9884.421,-5456.2847,-5474.084
4421573384179219840,8013174454512009251,3807.1711,3784.0193,4.7964163,4.8182526,0.12213379,0.0068976935,8802.723,-5454.307,-5471.6445
4421573384179219840,8013174454512009251,3825.7573,3779.3232,4.8428617,4.844658,0.08941403,-0.009179959,7619.1997,-5458.341,-5475.595
4421573384179219840,8013174454512009251,3811.205,3782.3018,4.8353777,4.8042464,0.104150765,-0.017993642,7838.057,-5455.062,-5472.4004
4421573384179219840,8013174454512009251,3803.2563,3793.3894,4.802926,4.8158975,0.13498202,0.0069529526,7333.582,-5455.238,-5472.5806
4421573384179219840,8013174454512009251,3814.9688,3796.6812,4.8334765,4.835937,0.15077358,-0.002620947,9568.834,-5452.091,-5469.4644
4421573384179219840,8013174454512009251,3801.9268,3800.6016,4.8054924,4.841282,0.14334314,-0.012878589,8563.754,-5451.9297,-5469.324
4421573384179219840,8013174454512009251,3843.702,3797.9297,4.7903595,4.7985573,0.12671685,-0.016795654,8696.493,-5459.916,-5477.1904
4421573384179219840,8013174454512009251,3806.8618,3780.147,4.827316,4.836911,0.117300496,-0.004194965,8187.405,-5453.594,-5470.905
4421573384179219840,8013174454512009251,3808.0178,3797.5503,4.800997,4.806637,0.114239424,0.010662481,7006.405,-5456.214,-5473.5713
4421573384179219840,8013174454512009251,3796.452,3784.5408,4.8130198,4.8486443,0.101140976,-0.0071302606,8078.0347,-5452.6255,-5469.984
4421573384179219840,8013174454512009251,3798.2236,3785.5942,4.8181753,4.8798566,0.09986089,-0.007265777,8000.589,-5452.9883,-5470.318
4421573384179219840,8013174454512009251,3808.3628,3792.9854,4.81678,4.824415,0.10084521,-0.012983726,8120.4526,-5452.707,-5470.088
4421573384179219840,8013174454512009251,3797.7275,3789.6968,4.807957,4.816963,0.101975456,0.006820729,7320.015,-5454.5317,-5471.9087
4421573384179219840,8013174454512009251,3803.9915,3803.4006,4.800586,4.8215218,0.10796875,-0.00736646,7055.7188,-5454.563,-5471.9526
4421573384179219840,8013174454512009251,3805.5454,3783.7139,4.806027,4.8241568,0.10727573,0.0013852911,7257.239,-5454.6895,-5472.0015
4421573384179219840,8013174454512009251,3823.179,3806.9685,4.7883615,4.8222895,0.13900147,-0.022439487,8545.081,-5457.6914,-5475.028
4421573384179219840,8013174454512009251,3810.0315,3801.2944,4.8177347,4.830622,0.107684076,0.0145592075,8106.351,-5455.029,-5472.4326
4421573384179219840,8013174454512009251,3834.0308,3790.036,4.870826,4.818806,0.08426269,0.013062324,9359.342,-5458.558,-5475.9697
4421573384179219840,8013174454512009251,3812.0505,3801.3694,4.8126802,4.7947216,0.11735953,-0.014719636,9310.028,-5452.4023,-5469.843
4421573384179219840,8013174454512009251,3826.9673,3779.6572,4.841898,4.878147,0.1835699,0.003831689,9284.972,-5455.791,-5472.9976
4421573384179219840,8013174454512009251,3806.0928,3795.0576,4.8004365,4.7999034,0.14512537,-0.010668177,8677.046,-5453.4224,-5470.7983
4421573384179219840,8013174454512009251,3799.0579,3791.53,4.8341227,4.841931,0.11233461,-0.0013517695,7699.1016,-5453.4507,-5470.831
4421573384179219840,8013174454512009251,3815.3438,3821.2842,4.780986,4.8398533,0.13790515,-0.029679965,7925.5034,-5461.459,-5478.8257
4421573384179219840,8013174454512009251,3813.3545,3796.106,4.811569,4.803037,0.09767043,-0.013851643,8786.993,-5452.368,-5469.7817
4421573384179219840,8013174454512009251,3809.1072,3799.7588,4.8117223,4.8526587,0.10709654,-0.010574233,9055.581,-5452.346,-5469.7593
4421573384179219840,8013174454512009251,3845.7156,3780.0828,4.860682,4.864509,0.117672764,0.0032623438,8842.429,-5458.383,-5475.5986
4421573384179219840,8013174454512009251,3805.2864,3790.1775,4.850807,4.851647,0.17188454,0.02883694,7208.218,-5461.461,-5478.735
